Episode,Reward,Length
8150,-1783.926,39
8151,-1638.0436,23
8152,-1036.6678,24
8153,-1206.5331,21
8154,-1010.97876,17
8155,-1179.9371,23
8156,-990.92944,20
8157,-854.3486,15
8158,-917.2524,17
8159,-1023.13605,19
8160,-3439.9585,82
8161,-4227.248,71
8162,-1796.7744,48
8163,-696.29315,18
8164,-1170.8903,21
8165,-1178.1464,18
8166,-963.79736,19
8167,-365.6116,8
8168,-1011.75085,16
8169,-33102.324,500
8170,-1435.2926,21
8171,-578.8401,8
8172,-448.31836,9
8173,-2768.3044,74
8174,-981.3574,21
8175,-1257.6934,20
8176,-1761.3947,28
8177,-942.39636,17
8178,-36886.13,500
8179,-23756.607,500
8180,-1130.4335,17
8181,-33468.312,500
8182,-1940.9558,35
8183,-4314.115,100
8184,-3155.6797,52
8185,-977.9971,19
8186,-2078.0588,40
8187,-1001.3209,18
8188,-480.83435,8
8189,-1346.9912,26
8190,-622.41394,13
8191,-2748.2124,51
8192,-1586.3162,24
8193,-21633.191,500
8194,-610.0649,14
8195,-22372.84,500
8196,-3916.358,62
8197,-1220.5969,22
8198,-1169.8503,22
8199,-1508.4777,22
8200,-2378.1443,54
8201,-1316.424,19
8202,-1136.9591,20
8203,-1068.422,24
8204,-19330.723,500
8205,-1044.3604,17
8206,-869.22906,17
8207,-19369.271,500
8208,-1155.709,20
8209,-28220.02,500
8210,-1585.9501,25
8211,-924.3603,18
8212,-1097.5022,18
8213,-1199.3866,20
8214,-1360.9783,19
8215,-1599.0193,25
8216,-26116.928,500
8217,-760.54285,19
8218,-3799.1787,44
8219,-2562.5256,53
8220,-22248.727,500
8221,-988.4963,24
8222,-1576.1288,26
8223,-1973.0908,35
8224,-1336.3168,24
8225,-2407.3027,39
8226,-888.295,21
8227,-24564.697,500
8228,-2429.1238,35
8229,-2246.2126,58
8230,-1960.9583,41
8231,-945.96893,19
8232,-924.82587,19
8233,-894.19696,19
8234,-1069.0859,19
8235,-841.09033,18
8236,-9439.195,147
8237,-1330.8977,20
8238,-1021.2665,18
8239,-734.0469,14
8240,-389.16034,9
8241,-525.4388,10
8242,-649.2615,9
8243,-3237.3096,42
8244,-1706.4247,22
8245,-1293.9575,22
8246,-2303.1506,35
8247,-968.898,18
8248,-1952.6107,32
8249,-645.8385,11
8250,-741.4507,15
8251,-1359.1409,20
8252,-1241.8994,19
8253,-1601.4077,24
8254,-558.37366,9
8255,-1296.3264,18
8256,-861.54913,18
8257,-1234.8987,17
8258,-838.8094,22
8259,-869.8964,22
8260,-1337.7305,22
8261,-663.51624,9
8262,-1387.148,22
8263,-1036.6229,17
8264,-960.7869,19
8265,-1323.121,23
8266,-1903.4097,26
8267,-1048.5363,16
8268,-1267.1594,26
8269,-6559.939,115
8270,-1852.4294,30
8271,-3072.977,57
8272,-456.01392,9
8273,-792.1904,17
8274,-558.6605,14
8275,-3225.9138,56
8276,-492.38605,11
8277,-929.62915,17
8278,-4518.913,78
8279,-4755.483,90
8280,-1566.6843,21
8281,-530.9857,11
8282,-717.414,17
8283,-2077.8357,27
8284,-393.77936,8
8285,-1005.64624,17
8286,-1054.2491,24
8287,-901.27264,19
8288,-864.95087,20
8289,-1210.6649,35
8290,-3208.6638,56
8291,-752.3063,13
8292,-25323.408,500
8293,-1213.7361,18
8294,-1711.222,28
8295,-2026.8539,36
8296,-1248.9816,25
8297,-1391.5122,21
8298,-1343.9928,24
8299,-1090.7161,19
8300,-1689.3928,33
8301,-1077.7118,21
8302,-1745.1338,35
8303,-1399.3431,37
8304,-1324.9147,33
8305,-1333.7015,25
8306,-8736.317,193
8307,-687.9132,15
8308,-354.78595,8
8309,-809.79126,13
8310,-1466.2625,24
8311,-343.30463,8
8312,-784.65515,11
8313,-852.0596,17
8314,-740.36316,17
8315,-896.0264,22
8316,-552.2997,12
8317,-18243.436,500
8318,-2275.8594,30
8319,-701.5772,18
8320,-689.29865,16
8321,-1158.5044,20
8322,-1407.2552,22
8323,-958.8955,20
8324,-758.9116,18
8325,-671.6478,10
8326,-1329.6407,19
8327,-414.22437,9
8328,-1068.1553,18
8329,-391.50958,9
8330,-428.21817,8
8331,-917.0708,17
8332,-1216.8821,20
8333,-1001.09564,17
8334,-2844.314,57
8335,-3286.9026,51
8336,-465.03015,8
8337,-1367.9823,27
8338,-959.3732,18
8339,-1115.5986,17
8340,-2655.1938,50
8341,-4145.6035,67
8342,-871.40173,18
8343,-540.81134,10
8344,-1395.1646,25
8345,-776.87256,17
8346,-1998.7029,27
8347,-1213.8624,26
8348,-30529.436,500
8349,-482.41232,9
8350,-27762.13,500
8351,-644.0105,17
8352,-28984.639,500
8353,-37144.58,500
8354,-4363.1753,91
8355,-3332.986,70
8356,-682.2922,10
8357,-702.81085,16
8358,-1040.0582,23
8359,-1787.7637,25
8360,-1087.875,30
8361,-1698.4434,26
8362,-1372.0223,21
8363,-532.4832,8
8364,-1571.7753,25
8365,-1445.3867,25
8366,-1225.524,21
8367,-689.2854,16
8368,-1058.6343,16
8369,-2273.2158,44
8370,-1151.8389,19
8371,-1941.0638,26
8372,-848.2306,14
8373,-1364.717,19
8374,-11864.728,143
8375,-1139.211,18
8376,-755.97156,15
8377,-1163.9459,20
8378,-1052.5924,21
8379,-1266.3308,28
8380,-1075.2025,20
8381,-1385.6592,28
8382,-1174.8197,20
8383,-717.88745,14
8384,-680.1548,16
8385,-5416.1626,93
8386,-886.3239,17
8387,-883.49066,19
8388,-423.1863,8
8389,-586.4563,10
8390,-1972.5818,32
8391,-1673.5869,25
8392,-744.52344,16
8393,-1041.9503,23
8394,-1150.3567,24
8395,-2258.8782,34
8396,-3964.2341,85
8397,-754.2561,12
8398,-1790.7881,41
8399,-365.68524,8
8400,-578.87506,10
8401,-695.8759,14
8402,-452.6378,9
8403,-892.70233,22
8404,-1744.6146,28
8405,-829.4865,16
8406,-1895.8998,46
8407,-861.64325,18
8408,-1135.2389,17
8409,-462.33182,8
8410,-2293.0588,41
8411,-1823.2311,31
8412,-797.03357,18
8413,-415.6775,8
8414,-1497.6133,19
8415,-6672.2573,121
8416,-945.2811,24
8417,-1686.6224,24
8418,-934.3606,17
8419,-803.7114,20
8420,-384.9485,8
8421,-1126.9276,16
8422,-5433.283,81
8423,-1179.4904,25
8424,-22031.65,500
8425,-916.48376,15
8426,-1030.1031,17
8427,-818.9927,13
8428,-523.1778,12
8429,-687.57007,18
8430,-1751.9121,27
8431,-854.48346,18
8432,-773.8545,15
8433,-1080.686,22
8434,-661.9615,22
8435,-570.2768,10
8436,-6948.0073,102
8437,-710.92535,18
8438,-1302.6853,26
8439,-978.85535,18
8440,-1756.4751,33
8441,-1540.9951,24
8442,-1166.1119,20
8443,-35793.285,500
8444,-1519.8035,25
8445,-1350.1083,21
8446,-796.80164,18
8447,-26641.75,500
8448,-1062.3721,15
8449,-519.78284,8
8450,-698.47174,16
8451,-1102.4218,18
8452,-954.74475,18
8453,-1278.5869,26
8454,-1399.9031,18
8455,-924.6348,17
8456,-855.4871,12
8457,-772.62,14
8458,-898.3182,17
8459,-787.4956,15
8460,-1276.3799,26
8461,-1364.0337,20
8462,-3811.5525,79
8463,-37221.766,500
8464,-845.6234,19
8465,-388.29453,8
8466,-1874.4867,33
8467,-799.419,17
8468,-1921.0734,36
8469,-1416.8749,31
8470,-1288.8318,27
8471,-466.65417,8
8472,-1082.5759,20
8473,-982.1981,21
8474,-1671.9169,37
8475,-1043.2087,19
8476,-1339.0686,23
8477,-954.2323,19
8478,-3599.1917,59
8479,-15850.866,500
8480,-613.8672,15
8481,-1175.792,18
8482,-669.351,14
8483,-756.3347,14
8484,-1645.0555,32
8485,-984.2798,19
8486,-1733.51,31
8487,-492.4908,10
8488,-1006.19006,16
8489,-1419.0219,20
8490,-1604.648,31
8491,-36818.816,500
8492,-951.89417,16
8493,-413.66223,8
8494,-988.46606,14
8495,-769.49054,15
8496,-1771.308,29
8497,-909.72217,15
8498,-1211.1613,18
8499,-1080.6313,18
8500,-1046.5913,19
8501,-716.2552,14
8502,-1411.7694,23
8503,-1411.8422,22
8504,-3700.2046,49
8505,-1062.1982,22
8506,-418.94183,9
8507,-8105.634,169
8508,-2840.7876,41
8509,-941.72437,17
8510,-2024.0769,46
8511,-1095.9685,19
8512,-1973.663,37
8513,-1235.8217,19
8514,-505.10345,9
8515,-1691.3295,30
8516,-840.5099,15
8517,-2043.1406,31
8518,-1643.7928,40
8519,-727.2474,15
8520,-950.0539,18
8521,-1492.1409,20
8522,-717.015,10
8523,-353.2487,8
8524,-1129.1516,22
8525,-556.08496,8
8526,-1404.5057,26
8527,-974.0298,18
8528,-1173.5732,19
8529,-779.7646,13
8530,-801.2203,17
8531,-779.27344,16
8532,-1086.3424,20
8533,-756.7021,18
8534,-771.9042,13
8535,-1485.1586,26
8536,-1174.9976,24
8537,-3124.3528,52
8538,-971.2622,17
8539,-1162.375,18
8540,-2984.9746,53
8541,-1044.8201,23
8542,-1844.4606,36
8543,-1110.749,17
8544,-1588.9102,27
8545,-648.5784,10
8546,-676.8338,18
8547,-1140.1208,19
8548,-1173.3467,20
8549,-1112.1426,18
8550,-19617.77,500
8551,-1386.4419,27
8552,-1662.5496,22
8553,-999.29297,18
8554,-564.35657,11
8555,-913.8804,14
8556,-874.04565,17
8557,-1735.6323,33
8558,-21568.564,500
8559,-634.8618,13
8560,-1530.5256,27
8561,-1707.445,24
8562,-1343.1919,24
8563,-995.9712,21
8564,-1547.7389,25
8565,-2056.923,30
8566,-438.7441,9
8567,-615.3755,10
8568,-931.9734,18
8569,-901.0333,17
8570,-1495.7893,29
8571,-750.1472,20
8572,-1135.5536,19
8573,-811.3617,14
8574,-3731.8293,62
8575,-27635.492,500
8576,-1531.8741,27
8577,-4504.341,77
8578,-607.046,18
8579,-410.72574,8
8580,-890.6046,15
8581,-602.60834,17
8582,-1098.2914,24
8583,-758.74835,19
8584,-2301.9297,29
8585,-1013.7072,19
8586,-781.03253,20
8587,-15502.751,246
8588,-1222.5836,27
8589,-1835.3427,31
8590,-1437.4857,21
8591,-1133.8673,21
8592,-583.2385,16
8593,-782.7419,15
8594,-912.0719,19
8595,-628.4519,9
8596,-577.12897,16
8597,-24375.47,500
8598,-1035.4418,19
8599,-775.0215,12
8600,-1089.2212,14
8601,-1499.1727,28
8602,-847.8172,17
8603,-1156.4503,23
8604,-569.7358,9
8605,-2887.9407,40
8606,-522.48303,9
8607,-1173.8853,23
8608,-424.97778,8
8609,-1591.2628,28
8610,-996.647,24
8611,-1618.9694,30
8612,-913.16614,18
8613,-623.18884,12
8614,-1534.0359,22
8615,-1660.8568,22
8616,-806.1116,21
8617,-2798.743,43
8618,-1196.3751,23
8619,-1373.6465,22
8620,-618.9335,11
8621,-526.7719,10
8622,-662.32324,11
8623,-21763.68,500
8624,-23345.61,500
8625,-1992.262,31
8626,-784.17737,15
8627,-1195.2858,27
8628,-2051.2478,25
8629,-780.3262,17
8630,-1310.2014,27
8631,-904.9031,23
8632,-1013.26556,20
8633,-695.197,14
8634,-925.3417,18
8635,-1424.6753,28
8636,-676.8116,15
8637,-31803.867,500
8638,-1200.9647,20
8639,-20629.678,500
8640,-2922.9175,56
8641,-1460.6982,20
8642,-16667.559,249
8643,-940.2454,22
8644,-2668.4556,42
8645,-32025.027,500
8646,-862.8358,17
8647,-1030.7552,22
8648,-530.58887,12
8649,-1156.9434,22
8650,-1066.8972,15
8651,-877.8274,18
8652,-649.8642,12
8653,-851.6863,17
8654,-1454.6122,20
8655,-516.4346,9
8656,-1339.4495,20
8657,-4377.368,64
8658,-944.47394,18
8659,-1251.3585,18
8660,-2374.2102,46
8661,-1398.3109,27
8662,-1034.2479,17
8663,-1102.5021,18
8664,-968.61816,18
8665,-1290.4073,20
8666,-25493.514,500
8667,-1068.2169,19
8668,-1176.2161,31
8669,-31875.3,500
8670,-800.80493,17
8671,-1343.9816,24
8672,-1708.6748,35
8673,-30077.371,500
8674,-984.03485,15
8675,-714.4553,14
8676,-863.9174,15
8677,-2365.3806,43
8678,-557.337,15
8679,-895.6179,14
8680,-1068.1609,19
8681,-858.5738,15
8682,-689.53107,19
8683,-773.68365,15
8684,-1239.975,22
8685,-1476.9636,25
8686,-2189.4485,47
8687,-1131.0927,24
8688,-989.0219,17
8689,-1524.7278,26
8690,-3307.7463,66
8691,-1034.9147,18
8692,-947.12524,18
8693,-1680.9651,28
8694,-715.30804,13
8695,-1094.17,22
8696,-1342.1212,18
8697,-494.6537,10
8698,-1303.0594,21
8699,-664.69,13
8700,-3534.1797,56
8701,-1027.6633,19
8702,-23805.707,500
8703,-1530.911,21
8704,-2547.3796,46
8705,-740.7899,20
8706,-693.9582,18
8707,-3184.4194,45
8708,-2019.9894,41
8709,-1258.7935,17
8710,-745.2863,19
8711,-34570.09,500
8712,-1336.0026,17
8713,-2301.1165,38
8714,-597.73364,13
8715,-957.44476,18
8716,-2158.8987,33
8717,-1196.5769,18
8718,-839.40875,18
8719,-13476.692,230
8720,-675.084,19
8721,-1098.4392,20
8722,-1171.152,18
8723,-1244.3079,27
8724,-4975.1406,94
8725,-429.57376,8
8726,-1070.9606,17
8727,-1024.7571,16
8728,-1358.3778,19
8729,-7280.5444,154
8730,-797.5325,19
8731,-1278.1077,31
8732,-1232.7927,18
8733,-2358.7615,53
8734,-2104.1548,29
8735,-759.17816,15
8736,-866.54816,18
8737,-1250.9484,20
8738,-1176.2914,19
8739,-2649.6287,32
8740,-1776.6318,33
8741,-573.82526,12
8742,-727.9917,17
8743,-877.61475,19
8744,-5030.8613,87
8745,-951.51855,18
8746,-491.50677,9
8747,-32927.387,500
8748,-1238.2253,22
8749,-817.53516,14
8750,-7090.8145,147
8751,-1276.9375,26
8752,-1780.6052,27
8753,-1478.7183,21
8754,-906.5796,15
8755,-871.8675,16
8756,-583.87537,9
8757,-397.02325,9
8758,-450.3515,10
8759,-2586.4224,47
8760,-946.2643,21
8761,-2247.8015,36
8762,-2183.5806,33
8763,-1778.0002,35
8764,-1364.2915,19
8765,-2502.7844,39
8766,-656.9247,17
8767,-522.2267,9
8768,-27688.223,500
8769,-875.42426,17
8770,-690.43555,20
8771,-1649.2375,22
8772,-1044.9344,15
8773,-3217.4446,63
8774,-1954.9185,29
8775,-1236.1572,22
8776,-769.1289,17
8777,-573.72284,9
8778,-1070.1975,18
8779,-4547.143,79
8780,-856.7618,20
8781,-1213.6184,18
8782,-1003.88666,22
8783,-1788.8396,25
8784,-1413.3132,19
8785,-8875.184,201
8786,-511.58533,9
8787,-1738.6766,34
8788,-1143.4772,24
8789,-541.6809,9
8790,-24163.342,500
8791,-539.5533,14
8792,-550.8331,9
8793,-334.16183,8
8794,-673.2138,17
8795,-1632.8094,23
8796,-1495.4929,28
8797,-954.8175,16
8798,-1982.2151,37
8799,-554.109,11
8800,-10137.5625,154
8801,-1240.5431,26
8802,-2669.952,50
8803,-1312.6152,18
8804,-1136.9906,19
8805,-1182.1847,19
8806,-1330.972,23
8807,-1022.52374,21
8808,-1199.7141,24
8809,-22406.873,500
8810,-553.02606,13
8811,-5319.6313,72
8812,-788.51434,20
8813,-936.4639,17
8814,-1922.7666,28
8815,-1385.399,26
8816,-851.8135,22
8817,-1023.56085,24
8818,-2418.606,49
8819,-2280.2925,28
8820,-1230.082,20
8821,-7969.228,136
8822,-566.82043,9
8823,-1696.9214,31
8824,-1403.8749,24
8825,-2249.394,33
8826,-612.1156,16
8827,-914.5457,18
8828,-3059.091,46
8829,-1674.8883,24
8830,-1878.2734,28
8831,-1052.8549,22
8832,-1291.948,19
8833,-1010.92084,22
8834,-1328.8569,19
8835,-819.55273,17
8836,-2046.17,33
8837,-1461.2518,24
8838,-1181.9135,26
8839,-1261.984,23
8840,-1414.0781,27
8841,-1360.793,18
8842,-1163.4532,25
8843,-496.34778,10
8844,-1102.2257,17
8845,-1153.1472,23
8846,-1816.9581,30
8847,-968.55505,20
8848,-697.903,13
8849,-1136.8132,25
8850,-1563.4795,36
8851,-1096.4371,20
8852,-1769.3356,25
8853,-1192.7269,19
8854,-399.72458,10
8855,-1059.4257,17
8856,-805.43646,17
8857,-1285.524,28
8858,-1178.5234,17
8859,-1076.1333,19
8860,-1932.952,33
8861,-958.2455,18
8862,-39628.77,500
8863,-1731.9106,20
8864,-668.24866,14
8865,-554.4773,9
8866,-1788.513,29
8867,-1485.0918,23
8868,-1058.7104,18
8869,-1318.8115,20
8870,-849.86566,15
8871,-1122.314,27
8872,-855.0656,18
8873,-1936.0314,31
8874,-1787.1147,46
8875,-9323.193,198
8876,-710.3088,15
8877,-421.88828,8
8878,-1167.1277,20
8879,-1111.9983,19
8880,-975.89276,17
8881,-30278.467,500
8882,-9401.451,153
8883,-1001.71,16
8884,-2215.6611,29
8885,-1034.849,19
8886,-10843.778,230
8887,-1199.3438,19
8888,-686.33606,16
8889,-747.7303,15
8890,-30178.861,500
8891,-2034.969,36
8892,-1027.459,19
8893,-26061.049,500
8894,-5531.029,130
8895,-1714.8241,45
8896,-1354.0933,21
8897,-941.83124,16
8898,-1406.7037,30
8899,-987.5304,17
8900,-1091.5656,17
8901,-854.98676,14
8902,-689.31573,15
8903,-1257.4481,18
8904,-489.63278,9
8905,-9326.417,142
8906,-1431.2227,20
8907,-592.26184,13
8908,-747.007,14
8909,-1526.3093,22
8910,-923.6454,25
8911,-1799.9762,28
8912,-2807.5125,49
8913,-2024.4808,29
8914,-1554.2423,36
8915,-559.83844,11
8916,-1559.6781,26
8917,-4853.023,106
8918,-528.0166,8
8919,-1169.503,24
8920,-1599.5127,26
8921,-1507.2119,31
8922,-1064.1603,23
8923,-422.5718,8
8924,-568.9227,18
8925,-1459.8994,26
8926,-1306.2369,21
8927,-878.07666,15
8928,-1283.0961,23
8929,-824.4082,18
8930,-1078.0115,24
8931,-1313.1456,22
8932,-495.29535,9
8933,-1352.7656,21
8934,-1481.2847,25
8935,-1038.9172,18
8936,-1338.2562,20
8937,-2801.4634,41
8938,-1252.3923,24
8939,-804.09875,14
8940,-784.48413,14
8941,-499.65875,10
8942,-1258.215,22
8943,-786.82935,21
8944,-1390.1208,23
8945,-515.4867,9
8946,-1367.8125,20
8947,-18842.018,500
8948,-680.6654,20
8949,-769.29083,15
8950,-904.6178,16
8951,-8455.266,194
8952,-997.71674,22
8953,-5479.628,106
8954,-958.34314,19
8955,-1356.2035,19
8956,-640.0188,21
8957,-609.0059,9
8958,-31646.107,500
8959,-1080.6006,22
8960,-710.8896,18
8961,-1376.1638,21
8962,-502.9713,9
8963,-966.20306,19
8964,-1643.027,28
8965,-1038.5312,17
8966,-1602.7856,28
8967,-1134.7787,27
8968,-937.47833,18
8969,-1345.5144,26
8970,-22426.98,500
8971,-620.7978,13
8972,-1757.4102,28
8973,-855.235,16
8974,-1111.647,21
8975,-915.51074,18
8976,-875.33795,17
8977,-814.44617,18
8978,-1391.2632,35
8979,-30034.38,500
8980,-1837.6007,33
8981,-860.80853,16
8982,-5359.33,70
8983,-910.4954,19
8984,-918.66046,17
8985,-925.44135,17
8986,-2175.6658,32
8987,-2269.3396,35
8988,-1613.8118,21
8989,-515.802,10
8990,-1847.3514,27
8991,-3272.6348,51
8992,-1503.9281,21
8993,-21240.393,500
8994,-1103.7339,16
8995,-1372.2278,33
8996,-579.85864,16
8997,-7316.8633,122
8998,-428.65704,9
8999,-537.2344,9
9000,-1674.0112,22
9001,-1282.6078,21
9002,-405.6492,9
9003,-3242.9788,39
9004,-799.46124,23
9005,-891.76575,17
9006,-2768.28,50
9007,-29594.086,500
9008,-457.9914,8
9009,-772.7109,14
9010,-592.6318,12
9011,-3451.7837,64
9012,-1111.6145,22
9013,-8793.745,245
9014,-1272.0492,20
9015,-1226.1672,23
9016,-526.0896,11
9017,-929.71826,14
9018,-5382.156,83
9019,-1596.3397,23
9020,-1358.2424,19
9021,-1579.1975,29
9022,-872.8328,22
9023,-846.8636,22
9024,-22668.55,500
9025,-1144.6233,19
9026,-1022.19934,19
9027,-966.58136,15
9028,-33242.344,500
9029,-1460.686,32
9030,-6771.266,133
9031,-722.75586,14
9032,-1009.1435,16
9033,-1750.2213,38
9034,-1108.3303,20
9035,-948.3779,19
9036,-2003.8593,33
9037,-3741.0503,72
9038,-813.08716,18
9039,-1016.1685,21
9040,-564.47437,13
9041,-920.14954,17
9042,-1512.4105,27
9043,-1039.7388,17
9044,-1614.1984,26
9045,-1194.9846,18
9046,-1518.2059,31
9047,-1467.3475,24
9048,-453.38464,9
9049,-959.7025,21
9050,-1261.6239,25
9051,-1235.4252,20
9052,-1206.7021,22
9053,-735.9591,18
9054,-1172.6174,23
9055,-654.8789,19
9056,-871.1799,21
9057,-486.94827,10
9058,-6551.1353,184
9059,-27839.266,500
9060,-1097.6783,22
9061,-394.55026,9
9062,-1318.4663,18
9063,-1678.6587,24
9064,-992.53503,21
9065,-853.7262,18
9066,-1450.1843,28
9067,-774.693,15
9068,-1585.1586,29
9069,-1335.0966,19
9070,-930.1377,19
9071,-1302.7559,19
9072,-4191.2056,83
9073,-1163.8894,22
9074,-921.6123,14
9075,-1151.5033,18
9076,-422.17468,8
9077,-572.12195,9
9078,-2071.448,40
9079,-1094.5981,18
9080,-1274.6324,18
9081,-704.78357,11
9082,-1007.1865,22
9083,-800.736,12
9084,-817.82135,17
9085,-1112.0156,17
9086,-748.26807,19
9087,-1777.4581,29
9088,-1875.2413,37
9089,-1703.3389,26
9090,-1888.3618,35
9091,-1180.9055,23
9092,-923.76984,20
9093,-448.5265,9
9094,-1671.3514,26
9095,-492.79123,8
9096,-1150.349,23
9097,-3309.5037,49
9098,-801.39264,16
9099,-1156.2096,22
9100,-495.5103,11
9101,-1565.2056,31
9102,-1016.0147,25
9103,-710.399,18
9104,-1705.2892,33
9105,-1292.493,27
9106,-850.26465,19
9107,-770.26654,17
9108,-1948.9318,39
9109,-670.5586,12
9110,-551.7504,12
9111,-1985.8843,32
9112,-1294.2206,19
9113,-955.5235,23
9114,-957.3757,21
9115,-968.4148,18
9116,-733.7834,18
9117,-1083.2528,18
9118,-1353.3613,17
9119,-676.95276,18
9120,-1072.1093,25
9121,-1036.6466,18
9122,-646.26337,18
9123,-1716.1904,22
9124,-613.5188,9
9125,-1958.4786,31
9126,-1333.9172,21
9127,-1239.5441,25
9128,-7642.3633,174
9129,-1673.5002,25
9130,-1208.4681,22
9131,-542.99756,14
9132,-985.6582,16
9133,-1007.501,19
9134,-967.177,20
9135,-6583.522,123
9136,-2199.712,44
9137,-1117.9059,18
9138,-1000.06476,17
9139,-1047.6302,18
9140,-1833.3826,35
9141,-1922.9568,28
9142,-1265.3373,24
9143,-878.8709,21
9144,-435.91486,8
9145,-1284.7655,26
9146,-3303.3784,76
9147,-538.69885,10
9148,-32597.072,500
9149,-1914.6919,34
9150,-1410.1753,23
9151,-1114.4354,21
9152,-4111.5693,111
9153,-18416.406,500
9154,-2049.9717,31
9155,-1594.549,31
9156,-892.24133,19
9157,-650.4424,11
9158,-1151.5277,22
9159,-592.1734,17
9160,-470.13617,8
9161,-2419.5073,59
9162,-771.396,19
9163,-1414.5612,23
9164,-1364.354,26
9165,-684.4812,15
9166,-1029.3472,20
9167,-1019.38055,21
9168,-1353.4712,21
9169,-1458.6185,23
9170,-903.1561,17
9171,-893.29736,19
9172,-1710.0443,23
9173,-775.6259,16
9174,-855.45074,12
9175,-966.58453,17
9176,-1348.4518,18
9177,-2653.5474,55
9178,-1010.10486,21
9179,-1127.7283,21
9180,-1121.592,18
9181,-929.4629,16
9182,-572.265,8
9183,-518.3823,9
9184,-967.04596,16
9185,-1428.622,25
9186,-417.5448,8
9187,-896.9266,19
9188,-794.83044,18
9189,-3156.324,57
9190,-418.22266,9
9191,-2249.555,31
9192,-2890.485,62
9193,-483.23956,13
9194,-1733.1328,25
9195,-1606.8638,28
9196,-1891.8761,30
9197,-4148.343,82
9198,-2228.4104,37
9199,-1620.1277,31
9200,-430.04636,11
9201,-828.61444,18
9202,-747.07983,14
9203,-1654.2955,28
9204,-1050.7097,25
9205,-1097.9105,17
9206,-1317.3805,29
9207,-794.5763,18
9208,-1067.5065,17
9209,-444.5958,8
9210,-655.277,18
9211,-1788.1687,37
9212,-752.48846,18
9213,-1328.0935,24
9214,-1392.4534,23
9215,-1006.6166,18
9216,-1841.1782,26
9217,-1291.2368,19
9218,-1331.8988,18
9219,-1274.1945,23
9220,-1006.20245,17
9221,-1104.4316,23
9222,-864.6046,25
9223,-1002.25354,17
9224,-427.67447,9
9225,-1757.0146,28
9226,-2434.3806,39
9227,-964.26355,17
9228,-1695.0796,28
9229,-1183.3281,19
9230,-1145.882,17
9231,-1218.0488,20
9232,-1767.5168,42
9233,-465.2569,9
9234,-1854.1223,35
9235,-1322.1158,24
9236,-1365.6838,33
9237,-1912.8356,32
9238,-495.26746,9
9239,-461.61548,9
9240,-986.1378,19
9241,-2758.1323,58
9242,-1381.454,20
9243,-6754.9746,104
9244,-1256.2356,18
9245,-1179.5834,25
9246,-1500.4849,23
9247,-2300.2053,49
9248,-1622.0511,20
9249,-1581.9655,28
9250,-1737.523,24
9251,-1578.5293,23
9252,-847.57623,21
9253,-1577.2266,20
9254,-946.6601,20
9255,-1575.1173,26
9256,-1341.218,21
9257,-2073.1616,30
9258,-1043.1725,19
9259,-1170.396,21
9260,-1438.3091,23
9261,-4167.9497,58
9262,-1549.8993,25
9263,-1031.12,20
9264,-608.37244,9
9265,-2298.5405,65
9266,-25846.918,500
9267,-2383.1448,35
9268,-2856.8896,90
9269,-679.08685,16
9270,-1224.4851,21
9271,-1088.9211,19
9272,-1301.2089,20
9273,-780.531,18
9274,-1808.9409,23
9275,-3727.007,90
9276,-421.7831,9
9277,-1737.4446,24
9278,-923.9313,20
9279,-484.84756,9
9280,-1153.8916,16
9281,-1368.0492,23
9282,-1478.8146,21
9283,-925.54724,18
9284,-1097.9889,16
9285,-764.4462,16
9286,-6170.4746,77
9287,-1611.9707,25
9288,-29564.07,500
9289,-709.2204,11
9290,-1643.5051,22
9291,-1886.1339,31
9292,-550.864,10
9293,-563.0796,10
9294,-1283.2428,19
9295,-1166.5288,18
9296,-1197.2131,19
9297,-1261.8728,21
9298,-602.09406,16
9299,-1480.2054,24
9300,-1359.5393,25
9301,-1235.1149,20
9302,-459.2658,8
9303,-1181.1031,20
9304,-1094.3805,24
9305,-20310.945,500
9306,-1549.6632,24
9307,-786.65125,14
9308,-783.25494,15
9309,-1632.2749,41
9310,-1849.0481,24
9311,-752.6333,12
9312,-410.73383,9
9313,-2051.9492,37
9314,-2177.4307,45
9315,-34270.4,500
9316,-1438.0399,24
9317,-1393.1582,22
9318,-566.41205,17
9319,-925.72955,16
9320,-1206.1776,21
9321,-20850.84,500
9322,-1451.0164,18
9323,-435.5929,10
9324,-974.9795,21
9325,-1734.5107,28
9326,-19461.242,325
9327,-796.5177,20
9328,-783.9708,17
9329,-1575.6714,23
9330,-460.15747,9
9331,-1069.4286,17
9332,-723.90784,17
9333,-337.2253,8
9334,-927.6191,19
9335,-2639.9678,31
9336,-1744.7812,26
9337,-1337.653,27
9338,-5624.6304,104
9339,-934.32666,26
9340,-1489.4707,21
9341,-1014.55176,19
9342,-1226.5391,20
9343,-1863.8137,30
9344,-1446.7122,20
9345,-1642.033,35
9346,-399.61078,9
9347,-1056.6859,20
9348,-1000.2198,18
9349,-1041.2257,18
9350,-1211.6421,18
9351,-1872.5863,33
9352,-2414.6191,36
9353,-3578.9797,61
9354,-1196.8378,22
9355,-685.4232,18
9356,-1143.5151,17
9357,-1053.9623,17
9358,-1307.0375,19
9359,-1702.597,46
9360,-706.38257,12
9361,-890.6945,19
9362,-600.17804,9
9363,-931.8971,17
9364,-1416.7035,21
9365,-2712.4973,46
9366,-2515.0823,51
9367,-514.8596,9
9368,-530.5936,11
9369,-2410.8713,42
